nombrepignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,prestamo,pr_recup,edad,visit_number,faltas,dummy_prenda_tipo1,dummy_prenda_tipo2,dummy_prenda_tipo3,dummy_prenda_tipo4,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_choose_same1,dummy_choose_same2,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,tau_hat_oobpredictions,insample,pago_frec_vol_promise
-1.53793652497e+18,78134213,0,0,0,0,0,0,0,0,1,0,4610,50,52,1,.85714287,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,-1903.3253,0,
-1.53651919736e+18,78133469,1,0,0,0,0,0,0,0,1,0,1110,100,37,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,-485.53299,0,
-1.51177120668e+18,5521299,0,0,0,0,1,0,1,0,0,0,1780,100,65,1,.14285715,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,-588.65997,0,
-1.51177120668e+18,5521298,0,0,0,0,1,0,1,0,0,0,1790,100,65,1,.14285715,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,-706.77045,0,
-1.48769246269e+18,10462481,0,1,0,0,0,0,0,0,0,0,260,100,33,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,-942.04578,0,
-1.47426987593e+18,42124792,0,1,0,0,0,0,0,1,0,0,2480,70,57,1,.5714286,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,-1819.9188,0,
-1.44063562479e+18,78132536,1,0,0,0,0,0,0,0,1,0,330,50,51,1,.71428573,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,-881.34821,0,
-1.43426719047e+18,42125583,0,1,0,0,0,0,0,1,0,0,100,100,50,1,.2857143,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,-1506.5984,0,
-1.33643808259e+18,78134067,0,1,0,0,0,0,0,0,1,0,2080,100,36,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,-2044.9203,0,
-1.32578872055e+18,78132953,0,0,0,0,0,0,0,0,1,0,1240,100,41,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,-838.38129,0,
-1.32501994161e+18,42125377,0,1,0,0,0,0,0,1,0,0,640,100,58,1,.2857143,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,-1587.2722,0,
-1.30816313535e+18,78134999,0,0,0,0,0,0,0,0,1,0,3100,100,24,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,-499.89087,0,
-1.30816313535e+18,78135004,0,0,0,0,0,0,0,0,1,0,1610,100,24,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,-462.49838,0,
-1.30816313535e+18,78135005,0,0,0,0,0,0,0,0,1,0,1680,100,24,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,-592.58423,0,
-1.29399223400e+18,42123849,0,0,0,1,0,0,0,1,0,0,770,100,38,1,.42857143,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,-1411.8892,0,
-1.28421858497e+18,42123518,0,0,0,0,0,0,0,1,0,0,900,50,34,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,-1883.1409,0,
-1.18873534331e+18,78136173,0,0,0,1,0,0,0,0,1,0,1060,100,27,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,267.77136,0,
-1.16172878969e+18,78133679,0,0,1,0,0,0,0,0,1,0,440,75,37,3,.14285715,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,30.147738,0,
-1.16172878969e+18,78133680,0,0,1,0,0,0,0,0,1,0,300,75,37,3,.14285715,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-10.030473,0,
-1.14888324133e+18,80118739,1,0,0,0,0,0,0,0,0,1,1310,90,51,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,78.059113,0,
-1.14888324133e+18,80118738,1,0,0,0,0,0,0,0,0,1,3540,90,51,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-768.42657,0,
-1.14888324133e+18,80119011,0,0,0,0,1,0,0,0,0,1,1410,90,51,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,94.012367,0,
-1.14888324133e+18,80119010,0,0,0,0,1,0,0,0,0,1,1830,90,51,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-116.71516,0,
-1.13088970793e+18,3592165,0,0,0,1,0,1,0,0,0,0,980,100,35,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,-860.61542,0,
-1.10325303590e+18,5514265,0,0,0,0,1,0,1,0,0,0,2370,100,30,1,.2857143,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,-681.9527,0,
-1.09159728016e+18,78133976,0,0,0,0,0,0,0,0,1,0,1740,90,36,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,-410.89233,0,
-1.07845770498e+18,3594293,0,0,0,0,1,1,0,0,0,0,8030,100,43,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,634.35706,0,
-1.05957756885e+18,10463701,0,0,1,0,0,0,0,0,0,0,8430,100,26,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,885.18085,0,
-1.03353563187e+18,42125427,0,0,0,1,0,0,0,1,0,0,1900,100,63,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,-1624.9287,0,
-1.02638225173e+18,80116945,0,0,0,0,0,0,0,0,0,1,5480,100,53,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,724.49207,0,
-1.02638225173e+18,80116944,0,0,0,0,0,0,0,0,0,1,2610,100,53,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,393.18057,0,
-1.02638225173e+18,80116943,0,0,0,0,0,0,0,0,0,1,2940,100,53,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,387.44785,0,
-1.02638225173e+18,80116942,0,0,0,0,0,0,0,0,0,1,810,100,53,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,233.14545,0,
-1.02638225173e+18,80116946,0,0,0,0,0,0,0,0,0,1,3450,100,53,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,518.6131,0,
-1.00808694099e+18,42125135,0,0,0,1,0,0,0,1,0,0,1280,80,32,1,.42857143,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,-637.80347,0,
-1.00518329047e+18,10463219,0,0,0,1,0,0,0,0,0,0,440,10,35,2,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,-807.62115,0,
-1.00035737795e+18,80115989,1,0,0,0,0,0,0,0,0,1,230,100,36,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,84.352493,0,
-9.78472760551e+17,42125385,0,1,0,0,0,0,0,1,0,0,5480,100,43,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,-3134.2456,0,
-9.75426962053e+17,80117740,1,0,0,0,0,0,0,0,0,1,150,100,50,1,.2857143,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,-341.05435,0,
-9.53487374566e+17,80117483,0,0,0,0,1,0,0,0,0,1,3120,100,33,1,.14285715,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,-939.85364,0,
-9.29909801951e+17,78134265,0,1,0,0,0,0,0,0,1,0,680,100,38,1,.14285715,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,-1093.382,0,
-8.91461191459e+17,42123932,0,0,0,0,0,0,0,1,0,0,1330,100,42,1,.5714286,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,-2413.9309,0,
-8.91461191459e+17,42123927,0,0,0,0,0,0,0,1,0,0,940,100,42,1,.5714286,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,-2194.3025,0,
-8.91461191459e+17,42123928,0,0,0,0,0,0,0,1,0,0,1260,100,42,1,.5714286,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,-2418.9614,0,
-8.91461191459e+17,42123929,0,0,0,0,0,0,0,1,0,0,780,100,42,1,.5714286,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,-2235.0955,0,
-8.91461191459e+17,42123926,0,0,0,0,0,0,0,1,0,0,2310,100,42,1,.5714286,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,-2331.8022,0,
-8.91461191459e+17,42123930,0,0,0,0,0,0,0,1,0,0,550,100,42,1,.5714286,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,-2092.0723,0,
-8.91461191459e+17,42123931,0,0,0,0,0,0,0,1,0,0,1420,100,42,1,.5714286,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,-2143.4517,0,
-8.63941507059e+17,10462602,0,0,0,1,0,0,0,0,0,0,1340,100,46,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,-952.96155,0,
-8.57470562055e+17,5522753,0,0,0,0,1,0,1,0,0,0,5000,100,48,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,-3541.2837,0,
-8.57470562055e+17,5522754,0,0,0,0,1,0,1,0,0,0,8030,100,48,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,-2019.2894,0,
-8.23735152584e+17,42124178,0,0,1,0,0,0,0,1,0,0,1750,100,42,1,.2857143,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,-804.35321,0,
-7.94425347827e+17,78133120,0,0,0,1,0,0,0,0,1,0,480,100,33,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,-137.00357,0,
-7.94425347827e+17,78133119,0,0,0,1,0,0,0,0,1,0,500,100,33,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,-321.76035,0,
-7.94425347827e+17,78134201,0,0,0,0,0,0,0,0,1,0,850,100,33,2,.14285715,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,-213.33713,0,
-7.94425347827e+17,78135144,0,0,0,0,0,0,0,0,1,0,350,100,33,3,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,66.738327,0,
-7.47802555289e+17,10462960,0,0,1,0,0,0,0,0,0,0,350,100,20,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,-803.29498,0,
-7.42645101858e+17,10462966,0,0,1,0,0,0,0,0,0,0,250,100,53,1,.85714287,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,-825.28497,0,
-7.31133743611e+17,10462088,0,0,0,0,0,0,0,0,0,0,1070,100,23,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-213.63786,0,
-7.20813996822e+17,78133595,1,0,0,0,0,0,0,0,1,0,370,100,50,1,.14285715,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,222.7735,0,
-6.87304609767e+17,78133458,1,0,0,0,0,0,0,0,1,0,400,100,41,1,.14285715,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,-536.04871,0,
-6.83537766533e+17,80117375,1,0,0,0,0,0,0,0,0,1,630,97,40,2,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,-97.091225,0,
-6.65968121134e+17,42126036,0,0,0,1,0,0,0,1,0,0,770,90,52,1,.14285715,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,-3173.9121,0,
-6.59853876069e+17,78135125,0,0,0,0,1,0,0,0,1,0,2410,100,53,1,.2857143,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,-416.96768,0,
-6.53071031439e+17,42125323,0,0,0,0,1,0,0,1,0,0,2040,100,38,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,-1442.5562,0,
-6.06168028684e+17,10462974,0,0,0,1,0,0,0,0,0,0,1500,100,23,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,-314.85922,0,
-5.95338545201e+17,80117364,1,0,0,0,0,0,0,0,0,1,430,100,18,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,119.55804,0,
-5.92846993065e+17,42124111,1,0,0,0,0,0,0,1,0,0,230,100,27,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,-776.03687,0,
-5.54574182041e+17,42125943,0,0,0,0,0,0,0,1,0,0,2850,100,67,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,-399.53714,0,
-5.48384648550e+17,78133110,0,0,0,1,0,0,0,0,1,0,580,100,53,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,-14.425638,0,
-5.39575727562e+17,80117844,0,0,0,1,0,0,0,0,0,1,510,100,30,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,-820.9314,0,
-4.53319707476e+17,3586647,0,0,0,1,0,1,0,0,0,0,750,100,54,1,.42857143,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,-533.26447,0,
-4.24076614568e+17,78135141,0,0,0,0,1,0,0,0,1,0,1000,100,21,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,-40.250198,0,
-3.35435970217e+17,80116016,0,1,0,0,0,0,0,0,0,1,6420,100,32,1,.14285715,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,-584.04761,0,
-3.26959482638e+17,78133105,0,0,0,1,0,0,0,0,1,0,2300,100,51,3,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,56.013199,0,
-2.81376313404e+17,42122489,0,1,0,0,0,0,0,1,0,0,6270,100,50,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,147.81406,0,
-2.18498045078e+17,10463291,1,0,0,0,0,0,0,0,0,0,1530,80,42,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,-883.59882,0,
-2.17985896339e+17,5524535,0,0,0,1,0,0,1,0,0,0,1170,50,21,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,-945.81268,0,
-2.05966548885e+17,42123521,0,0,0,0,0,0,0,1,0,0,380,100,72,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,-911.47949,0,
-1.47186700672e+17,42123618,0,1,0,0,0,0,0,1,0,0,2670,80,26,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,-1759.7257,0,
-1.12347886257e+17,78133678,0,0,1,0,0,0,0,0,1,0,1200,100,30,1,.85714287,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,-931.51727,0,
-1.01516556278e+17,10462515,0,0,0,0,1,0,0,0,0,0,1000,100,41,1,.14285715,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-63.552628,0,
-1.00533289094e+17,80118959,0,0,0,1,0,0,0,0,0,1,800,100,23,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,-159.41524,0,
-1.00533289094e+17,80118957,0,0,0,1,0,0,0,0,0,1,860,100,23,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,-99.189484,0,
-1.00533289094e+17,80118958,0,0,0,1,0,0,0,0,0,1,370,100,23,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,-45.679874,0,
-1.00533289094e+17,80118960,0,0,0,1,0,0,0,0,0,1,580,100,23,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,-133.22981,0,
-1.00533289094e+17,80118962,0,0,0,1,0,0,0,0,0,1,610,100,23,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,-132.19826,0,
-4758328313979672,80118658,0,0,0,1,0,0,0,0,0,1,2370,80,25,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,-589.42706,0,
1.91908841180e+16,3594067,0,0,0,1,0,1,0,0,0,0,730,75,32,1,.14285715,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-207.28564,0,
3.87906092329e+16,10463368,0,0,0,0,0,0,0,0,0,0,1240,90,18,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-342.92746,0,
6.78067521288e+16,78133135,0,0,0,1,0,0,0,0,1,0,2640,100,46,1,.2857143,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,-1049.6385,0,
6.78067521288e+16,78133136,0,0,0,1,0,0,0,0,1,0,2600,100,46,1,.2857143,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,-816.4137,0,
1.05564555422e+17,3594110,0,0,0,0,1,1,0,0,0,0,4420,100,43,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,-2319.4951,0,
1.08834622252e+17,78135058,0,1,0,0,0,0,0,0,1,0,770,100,66,1,.5714286,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,-750.69934,0,
1.10169482760e+17,3594120,0,0,0,0,1,1,0,0,0,0,2960,50,19,2,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,-1912.5249,0,
2.18969125373e+17,5522993,1,0,0,0,0,0,1,0,0,0,3170,100,50,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,-298.76666,0,
2.37550573250e+17,3595487,0,0,0,0,0,1,0,0,0,0,1220,100,62,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,-98.980568,0,
2.57172681730e+17,78135128,0,0,0,0,1,0,0,0,1,0,2650,100,41,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,-257.87921,0,
2.57693130894e+17,78136163,0,0,0,1,0,0,0,0,1,0,2120,100,52,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,-448.23706,0,
2.57693130894e+17,78136164,0,0,0,1,0,0,0,0,1,0,2120,100,52,2,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,-250.24702,0,
2.57693130894e+17,78136162,0,0,0,1,0,0,0,0,1,0,1800,100,52,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,-705.0379,0,
2.79650694577e+17,42123832,0,0,0,1,0,0,0,1,0,0,10610,100,41,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,-470.66602,0,
3.14508927671e+17,78135147,0,0,0,0,0,0,0,0,1,0,4450,80,53,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,-240.57118,0,
3.75459713954e+17,10464022,0,1,0,0,0,0,0,0,0,0,6820,90,28,1,.2857143,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,-668.02557,0,
3.86028856661e+17,42124200,0,0,0,1,0,0,0,1,0,0,2890,100,52,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,-761.62775,0,
3.94190791166e+17,78132938,0,0,0,0,0,0,0,0,1,0,1010,100,42,3,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,132.19202,0,
4.10872532687e+17,42125524,0,0,0,0,1,0,0,1,0,0,12210,100,35,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1769.8745,0,
4.40605693847e+17,5521309,0,0,0,0,1,0,1,0,0,0,3460,100,57,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,-1016.9537,0,
4.58397205142e+17,10462095,0,0,0,1,0,0,0,0,0,0,800,100,25,1,.14285715,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,-373.24695,0,
5.33419547406e+17,10462701,0,1,0,0,0,0,0,0,0,0,3020,100,40,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,-2411.2771,0,
5.51289390979e+17,10462031,0,0,0,1,0,0,0,0,0,0,470,90,43,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,-966.96655,0,
5.77427621028e+17,80116973,1,0,0,0,0,0,0,0,0,1,5230,100,76,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,640.32172,0,
5.80732678875e+17,78133661,0,0,1,0,0,0,0,0,1,0,2300,100,31,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,-380.77191,0,
6.47873122745e+17,78134309,0,0,1,0,0,0,0,0,1,0,1100,100,37,4,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,-277.68903,0,
6.69388510343e+17,80118889,0,1,0,0,0,0,0,0,0,1,1500,90,54,3,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,-582.21613,0,
6.72621800191e+17,5523029,0,0,1,0,0,0,1,0,0,0,11770,90,52,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-597.96301,0,
6.75832085504e+17,10463362,0,0,0,1,0,0,0,0,0,0,450,100,55,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,-119.78836,0,
6.75832085504e+17,10463934,0,0,0,0,1,0,0,0,0,0,1680,100,55,2,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,-273.91022,0,
6.75832085504e+17,10463933,0,0,0,0,1,0,0,0,0,0,1570,100,55,2,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,-137.32632,0,
6.96613641896e+17,10462517,0,0,0,0,1,0,0,0,0,0,2080,70,40,1,.14285715,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,-540.70825,0,
7.63863600451e+17,78136336,0,0,1,0,0,0,0,0,1,0,410,100,21,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,-580.91089,0,
7.72563420230e+17,78133647,0,0,1,0,0,0,0,0,1,0,730,100,49,2,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,198.93338,0,
7.78106986209e+17,80117019,0,1,0,0,0,0,0,0,0,1,510,80,44,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,-1976.3059,0,
7.81567671292e+17,80117470,0,0,0,0,1,0,0,0,0,1,840,100,18,3,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,-437.02515,0,
7.92809273161e+17,42123590,0,1,0,0,0,0,0,1,0,0,990,100,47,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,-2294.7307,0,
7.92809273161e+17,42123592,0,1,0,0,0,0,0,1,0,0,640,100,47,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,-2322.6421,0,
7.92809273161e+17,42123591,0,1,0,0,0,0,0,1,0,0,600,100,47,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,-2408.9666,0,
8.39055596248e+17,10463090,0,0,0,1,0,0,0,0,0,0,770,100,39,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,-91.95285,0,
8.59393502734e+17,42124312,0,0,0,0,0,0,0,1,0,0,780,50,29,2,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,-469.94708,0,
8.77080057118e+17,42124203,0,0,0,1,0,0,0,1,0,0,1410,100,32,1,.14285715,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,-1053.1884,0,
8.84441407279e+17,42124139,0,1,0,0,0,0,0,1,0,0,1250,100,41,1,.14285715,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,-1066.1652,0,
8.84441407279e+17,42124140,0,1,0,0,0,0,0,1,0,0,560,100,41,1,.14285715,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,-1275.3411,0,
