nombrepignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,prestamo,pr_recup,edad,visit_number,faltas,dummy_prenda_tipo1,dummy_prenda_tipo2,dummy_prenda_tipo3,dummy_prenda_tipo4,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_choose_same1,dummy_choose_same2,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,tau_hat_oobpredictions,insample,pago_frec_vol_promise
-9.06656604404e+18,5514273,0,0,0,0,1,0,1,0,0,0,50,100,47,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,-.13006672,0,
-9.05397584862e+18,78132482,0,0,0,0,1,0,0,0,1,0,3720,100,39,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,-.13826768,0,
-9.02248674659e+18,3591866,0,0,1,0,0,1,0,0,0,0,990,100,45,1,.14285715,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,-.10756613,0,
-9.02248674659e+18,3591867,0,0,1,0,0,1,0,0,0,0,1530,100,45,1,.14285715,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,-.12359285,0,
-9.02248674659e+18,3591868,0,0,1,0,0,1,0,0,0,0,710,100,45,1,.14285715,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,-.10366385,0,
-9.01810222760e+18,80117884,0,0,0,0,0,0,0,0,0,1,610,100,42,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,-.11356363,0,
-8.96701191091e+18,80118618,0,0,1,0,0,0,0,0,0,1,800,100,46,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,-.12830244,0,
-8.94540556633e+18,3594094,0,0,0,1,0,1,0,0,0,0,2800,90,35,1,.2857143,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,-.19273397,0,
-8.94540556633e+18,3594093,0,0,0,1,0,1,0,0,0,0,3280,90,35,1,.2857143,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,-.20535305,0,
-8.89904417702e+18,3595237,0,1,0,0,0,1,0,0,0,0,550,100,37,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,-.14320914,0,
-8.89153310860e+18,42125786,0,0,0,0,1,0,0,1,0,0,1530,100,30,1,.14285715,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,-.11206092,0,
-8.88315713377e+18,78133246,1,0,0,0,0,0,0,0,1,0,450,100,60,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,-.10799554,0,
-8.87874720489e+18,42124998,1,0,0,0,0,0,0,1,0,0,1830,90,39,2,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,-.10350411,0,
-8.87105422019e+18,3594345,0,0,1,0,0,1,0,0,0,0,910,90,29,1,.14285715,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-.12460947,0,
-8.80112004998e+18,78134335,0,0,0,1,0,0,0,0,1,0,1280,90,37,1,.2857143,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,-.19170129,0,
-8.72718870260e+18,3595417,0,0,1,0,0,1,0,0,0,0,3290,100,37,1,.2857143,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,-.14881252,0,
-8.72718870260e+18,3595416,0,0,1,0,0,1,0,0,0,0,4430,100,37,1,.2857143,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,-.14950545,0,
-8.71963952293e+18,5522692,0,0,1,0,0,0,1,0,0,0,780,30,56,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,-.16073312,0,
-8.71304440962e+18,3586634,0,0,1,0,0,1,0,0,0,0,500,100,56,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,-.16703445,0,
-8.71304440962e+18,3586635,0,0,1,0,0,1,0,0,0,0,770,100,56,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,-.16352801,0,
-8.68683694237e+18,5514231,0,0,1,0,0,0,1,0,0,0,6280,90,48,1,.2857143,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,-.24037811,0,
-8.68683694237e+18,5514230,0,0,1,0,0,0,1,0,0,0,4030,90,48,1,.2857143,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,-.22376287,0,
-8.62202788211e+18,42125177,0,0,0,0,0,0,0,1,0,0,4950,95,62,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,-.17838976,0,
-8.62202788211e+18,42125178,0,0,0,0,0,0,0,1,0,0,2750,95,62,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,-.17435476,0,
-8.56676139076e+18,80116972,1,0,0,0,0,0,0,0,0,1,1060,100,25,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,-.1088733,0,
-8.55914645521e+18,5522908,0,0,0,1,0,0,1,0,0,0,1790,100,44,1,.2857143,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,-.2328018,0,
-8.55914645521e+18,5522909,0,0,0,1,0,0,1,0,0,0,1640,100,44,1,.2857143,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,-.26146209,0,
-8.54678362188e+18,42123806,0,0,1,0,0,0,0,1,0,0,690,100,53,1,.14285715,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,-.16824065,0,
-8.54678362188e+18,42123801,0,0,1,0,0,0,0,1,0,0,1920,100,53,1,.14285715,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,-.15575428,0,
-8.54678362188e+18,42123807,0,0,1,0,0,0,0,1,0,0,910,100,53,1,.14285715,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,-.15389337,0,
-8.54678362188e+18,42123805,0,0,1,0,0,0,0,1,0,0,1490,100,53,1,.14285715,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,-.16788992,0,
-8.54678362188e+18,42123804,0,0,1,0,0,0,0,1,0,0,5040,100,53,1,.14285715,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,-.17653582,0,
-8.54678362188e+18,42123803,0,0,1,0,0,0,0,1,0,0,450,100,53,1,.14285715,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,-.16947557,0,
-8.47062122242e+18,3592151,0,0,1,0,0,1,0,0,0,0,2500,100,50,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,-.11163742,0,
-8.44605529017e+18,80117604,0,0,1,0,0,0,0,0,0,1,430,100,24,1,.2857143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,-.082412317,0,
-8.43902979780e+18,80119128,0,0,0,0,1,0,0,0,0,1,200,100,29,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,-.13795212,0,
-8.43613528974e+18,80117230,0,0,0,1,0,0,0,0,0,1,950,100,59,1,.85714287,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,-.18738236,0,
-8.43613528974e+18,80117229,0,0,0,1,0,0,0,0,0,1,330,100,59,1,.85714287,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,-.18373436,0,
-8.38117693980e+18,78133686,0,0,0,1,0,0,0,0,1,0,1670,100,57,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,-.064559847,0,
-8.37534911153e+18,3591950,0,0,0,0,1,1,0,0,0,0,460,70,39,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,-.080476135,0,
-8.34111178427e+18,80118429,0,1,0,0,0,0,0,0,0,1,750,100,50,1,.71428573,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-.16378596,0,
-8.26140802688e+18,10462501,0,0,0,0,1,0,0,0,0,0,2500,100,53,1,.14285715,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,-.17052324,0,
-8.24291165954e+18,10463579,0,1,0,0,0,0,0,0,0,0,5500,100,53,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,-.12585996,0,
-8.23485362889e+18,42126569,0,0,0,0,1,0,0,1,0,0,330,100,55,1,.2857143,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,-.20692651,0,
-8.21801480267e+18,78133138,0,0,0,1,0,0,0,0,1,0,1000,100,28,2,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,-.1058373,0,
-8.21801480267e+18,78133137,0,0,0,1,0,0,0,0,1,0,1060,100,28,2,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,-.099510774,0,
-8.20813963544e+18,42125108,0,0,1,0,0,0,0,1,0,0,2810,100,45,1,.2857143,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,-.22014344,0,
-8.20813963544e+18,42125109,0,0,1,0,0,0,0,1,0,0,1420,100,45,1,.2857143,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,-.21541111,0,
-8.20813963544e+18,42125107,0,0,1,0,0,0,0,1,0,0,1720,100,45,1,.2857143,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,-.21898107,0,
-8.20813963544e+18,42125110,0,0,1,0,0,0,0,1,0,0,2410,100,45,1,.2857143,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,-.22494896,0,
-8.20745823235e+18,80116849,0,0,1,0,0,0,0,0,0,1,3440,100,39,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,-.18843432,0,
-8.20745823235e+18,80116850,0,0,1,0,0,0,0,0,0,1,2920,100,39,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,-.20220955,0,
-8.19794473186e+18,42123846,0,0,0,1,0,0,0,1,0,0,1460,100,43,1,.14285715,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,-.14420058,0,
-8.19794473186e+18,42123847,0,0,0,1,0,0,0,1,0,0,1710,100,43,1,.14285715,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,-.16385974,0,
-8.19504271462e+18,3591920,0,0,0,1,0,1,0,0,0,0,2800,100,41,2,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,-.10280043,0,
-8.19294225084e+18,3595480,0,0,0,0,0,1,0,0,0,0,8010,100,22,1,.14285715,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,-.086779237,0,
-8.13072188692e+18,42126068,0,0,0,1,0,0,0,1,0,0,3910,95,43,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,-.13900205,0,
-8.11769389977e+18,5520287,0,0,0,0,0,0,1,0,0,0,820,100,46,1,.14285715,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,-.15694295,0,
-8.07387652936e+18,80118432,0,1,0,0,0,0,0,0,0,1,4100,90,48,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,-.12594157,0,
-8.07387652936e+18,80118433,0,1,0,0,0,0,0,0,0,1,4200,90,48,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,-.11545742,0,
-8.07029717627e+18,78134187,0,0,0,0,0,0,0,0,1,0,3060,100,32,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,-.074116394,0,
-8.07029717627e+18,78134186,0,0,0,0,0,0,0,0,1,0,5660,100,32,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,-.077774875,0,
-8.07029717627e+18,78134188,0,0,0,0,0,0,0,0,1,0,2190,100,32,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,-.065440938,0,
-8.03296522758e+18,80117070,0,0,0,1,0,0,0,0,0,1,530,100,48,1,.71428573,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,-.22197419,0,
-8.02326196355e+18,5520101,0,0,0,1,0,0,1,0,0,0,380,90,22,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,-.083387636,0,
-8.02326196355e+18,5520265,0,0,0,0,1,0,1,0,0,0,1500,90,22,2,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,-.11654886,0,
-8.02124024141e+18,78134291,0,0,1,0,0,0,0,0,1,0,2680,100,50,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,-.048630066,0,
-8.02124024141e+18,78134292,0,0,1,0,0,0,0,0,1,0,1690,100,50,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,-.078643866,0,
-8.01249832338e+18,5514291,0,0,0,0,0,0,1,0,0,0,730,40,35,1,.14285715,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,-.13622653,0,
-8.01249832338e+18,5514288,0,0,0,0,0,0,1,0,0,0,630,40,35,1,.14285715,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,-.14105958,0,
-8.01249832338e+18,5514289,0,0,0,0,0,0,1,0,0,0,2450,40,35,1,.14285715,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,-.14702527,0,
-8.01249832338e+18,5514290,0,0,0,0,0,0,1,0,0,0,3200,40,35,1,.14285715,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,-.15708286,0,
-7.98658895888e+18,10463845,0,0,0,1,0,0,0,0,0,0,330,100,26,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,-.089009181,0,
-7.98001239887e+18,3594123,0,0,0,0,1,1,0,0,0,0,1140,100,47,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,-.12019814,0,
-7.91077860256e+18,3594455,0,0,1,0,0,1,0,0,0,0,780,100,45,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,-.071797028,0,
-7.90022084110e+18,5520235,0,0,1,0,0,0,1,0,0,0,330,100,60,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,-.17702684,0,
-7.88684544974e+18,78136231,0,0,1,0,0,0,0,0,1,0,2340,90,32,2,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,-.059261363,0,
-7.86715958217e+18,80117073,0,0,0,1,0,0,0,0,0,1,800,100,49,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,-.092510983,0,
-7.86008894827e+18,42124526,0,1,0,0,0,0,0,1,0,0,2130,50,40,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,-.09924753,0,
-7.84767247664e+18,80117465,0,0,0,0,1,0,0,0,0,1,1200,100,54,1,.2857143,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-.1824559,0,
-7.83380399986e+18,3594459,0,0,1,0,0,1,0,0,0,0,2590,100,62,1,.2857143,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,-.2390309,0,
-7.79478748521e+18,42125369,0,1,0,0,0,0,0,1,0,0,4410,90,44,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,-.15947944,0,
-7.79478748521e+18,42125371,0,1,0,0,0,0,0,1,0,0,3390,90,44,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,-.14950013,0,
-7.79478748521e+18,42125372,0,1,0,0,0,0,0,1,0,0,4820,90,44,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,-.17013699,0,
-7.79478748521e+18,42125373,0,1,0,0,0,0,0,1,0,0,3980,90,44,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,-.14522146,0,
-7.79478748521e+18,42125374,0,1,0,0,0,0,0,1,0,0,3940,90,44,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,-.15768386,0,
-7.79478748521e+18,42125375,0,1,0,0,0,0,0,1,0,0,9820,90,44,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,-.15937859,0,
-7.79478748521e+18,42125376,0,1,0,0,0,0,0,1,0,0,2480,90,44,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,-.14367652,0,
-7.79478748521e+18,42125370,0,1,0,0,0,0,0,1,0,0,3680,90,44,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,-.16547391,0,
-7.77538292876e+18,3591946,0,0,0,0,1,1,0,0,0,0,2800,100,58,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,-.18285356,0,
-7.75478139824e+18,78131711,0,0,0,1,0,0,0,0,1,0,4380,100,20,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,-.063272774,0,
-7.74799905884e+18,3594127,0,0,0,0,0,1,0,0,0,0,850,100,35,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,-.064777911,0,
-7.74724580449e+18,78134360,0,0,0,0,1,0,0,0,1,0,1460,50,44,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,-.1506597,0,
-7.67069424039e+18,3591947,0,0,0,0,1,1,0,0,0,0,3220,85,52,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,-.15307163,0,
-7.63075982869e+18,3591884,0,0,1,0,0,1,0,0,0,0,1000,90,30,1,.14285715,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-.095333561,0,
-7.62382285289e+18,42125170,0,0,0,0,0,0,0,1,0,0,2000,100,39,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,-.12120072,0,
-7.62369554100e+18,78134347,0,0,0,1,0,0,0,0,1,0,4480,100,58,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,-.16961317,0,
-7.60758888563e+18,78134212,0,0,0,0,0,0,0,0,1,0,590,80,47,7,.5714286,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,-.15405004,0,
-7.60758888563e+18,78134211,0,0,0,0,0,0,0,0,1,0,1130,80,47,7,.5714286,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,-.17204554,0,
-7.58683993374e+18,78134024,0,1,0,0,0,0,0,0,1,0,3030,100,64,2,.42857143,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,-.20207721,0,
-7.56564202483e+18,3594294,0,0,0,0,1,1,0,0,0,0,2810,90,52,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,-.16407049,0,
-7.54390261763e+18,78134445,1,0,0,0,0,0,0,0,1,0,340,100,22,1,.14285715,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,-.04700404,0,
-7.52647777313e+18,5521171,0,0,0,0,0,0,1,0,0,0,1420,80,28,1,.2857143,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,-.18272425,0,
-7.50982312460e+18,80117216,0,0,1,0,0,0,0,0,0,1,400,50,57,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,-.11204458,0,
-7.47377834851e+18,80117729,1,0,0,0,0,0,0,0,0,1,330,90,47,1,.14285715,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,-.11743405,0,
-7.46889877976e+18,10463419,0,1,0,0,0,0,0,0,0,0,610,100,28,1,.14285715,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,-.090458356,0,
-7.46889877976e+18,10463416,0,1,0,0,0,0,0,0,0,0,1270,100,28,1,.14285715,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,-.078698352,0,
-7.46889877976e+18,10463420,0,1,0,0,0,0,0,0,0,0,660,100,28,1,.14285715,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,-.072011359,0,
-7.46889877976e+18,10463417,0,1,0,0,0,0,0,0,0,0,980,100,28,1,.14285715,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,-.070864797,0,
-7.46889877976e+18,10463418,0,1,0,0,0,0,0,0,0,0,690,100,28,1,.14285715,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,-.070482872,0,
-7.46889877976e+18,10463414,0,1,0,0,0,0,0,0,0,0,2850,100,28,1,.14285715,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,-.11458465,0,
-7.45002269265e+18,80116992,1,0,0,0,0,0,0,0,0,1,1830,100,18,1,.85714287,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,-.11700169,0,
